employee_id,first_name,last_name,gender,dob,personal_email,official_email,phone,city,state,address,department,designation,joining_date,exit_date,employment_status,employment_type,salary,grade,pan_number,uan_number,bank_account,ifsc_code,bank_name,manager_id,branch_location,cost_center,remarks
EMP-04006,Rakesh,,Female,1/12/1986,rakesh.bir@icloud.com,rakesh.birla@company.co.in,+918320826314,Surat,Gujarat,"Flat 299, Gandhi Road",Marketing,Executive,15-07-2022,16 Nov 2024,Active,Consultant,As per CTC,G4,CPIVM0114I,249814012233,36231915150,,IOB,EMP-02570,Surat,,Performance PIP
EMP-04007,DEEPIKA,Gupta.,Female,17-01-1990,not provided,deepika.gupta@company.co.in,+91-76282-90595,Vadodara,Gujarat,"Flat 892, Gandhi Road",Marketing,Officer,19/02/2011,,Resigned,Consultant,213661,G3,HQXCM4850K,,45738969260,SBIN0003456,HDFC Bank,,Vadodara,CC-853,
EMP-04008,,,Female,02-08-1990,,ashish.khanna@company.co.in,6856240843,Bhilwara,Rajasthan,NA,,Analyst,23/04/2010,,Terminated,Full Time,16972,G3,FLAPB5953G,947805331695,24173910420,AXIS0004567,Bank of Baroda,EMP-01327,Bhilwara,,
EMP-04009,  Alok,Bhosale,Male,08-12-1978,albho@icloud.com,NA,918296102498,Thane,Maharashtra,NA,IT,Team Lead,08/24/2014,Active,Active,Full Time,79970,,UFXZK0083A,,39218802711,HDFC0001234,Bank of Baroda,EMP-01762,Thane,CC-660,
EMP-04010,  Mohan,,Male,26-12-1983,mohmitra@company.in,,+919689308589,Agra,Uttar Pradesh,"Flat 89, Shivaji Nagar",IT,DGM,2014/09/15,,Resigned,Full Time,As per CTC,,TPKJW8209F,972435983374,79971567346,BARB0001234,Union Bank,EMP-00022,Agra,CC-816,Star performer
EMP-04011,Mahesh,Singh.,,1989-01-06,not provided,NA,916587206816,Ranchi,Jharkhand,,Production,Consultant,21/01/2007,,Terminated,Full Time,91900,G7,SRLWF4650O,320358749965,NA,HDFC0001234,Axis Bank,,Ranchi,CC-518,
EMP-04012,Geeta,Pawar,,1975-11-12,geepawar@outlook.com,geeta.pawar@company.co.in,+91-64287-87780,Kolkata,West Bengal,,Sales,Officer,2015-04-08,,Resigned,Full Time,42211,G7,XEBQS3715Y,,66713006835,NA,Canara Bank,EMP-02312,Kolkata,CC-336,
EMP-04013,Gurpreet,Mukherjee,Male,1972-02-01,gurmukherjee@rediffmail.com,gurpreet.mukherjee@company.co.in,7494-7454-54,Sikar,Rajasthan,NA,Production,Team Lead,20-07-2019,,Active,Full Time,,G1,,NA,NA,IOBA0001234,HDFC Bank,EMP-01168,Sikar,NA,
EMP-04014,Geeta,,Male,29 Feb 1992,geesrivastava@company.in,geeta.srivastava@company.co.in,Not Available,Pune,Maharashtra,"Flat 127, Gandhi Road",Customer Service,AGM,21/8/2015,,Active,Intern,104940,G4,Applied,393217106132,51111459940,SBIN0003456,Kotak Bank,EMP-03295,Head Office,NA,On probation
EMP-04015,Mohan,,Male,22.01.1973,#N/A,mohan.roy@company.co.in,+918624041513,Kolkata,West Bengal,"Flat 398, Gandhi Road",Procurement,DGM,2012/08/31,30/10/2023,Active,Apprentice,36564,G4,Applied,,Not Submitted,,Union Bank,,Head Office,CC-679,Star performer
EMP-04016,Kiran,Kumar,Male,11 Apr 1982,kirkumar@icloud.com,kiran.kumar@company.co.in,Not Available,Agra,Uttar Pradesh,,Legal,Senior Executive,01/06/2008,,Resigned,Full Time,291441,G1,PWGXI7270K,853278943034,15464311201,BARB0001234,ICICI Bank,EMP-02808,Agra,,Confirmed
EMP-04017,Isha,Venkat,Male,18/12/1968,isha.ven@hotmail.com,isha.venkat@company.co.in,+91-86333-87879,Agra,Uttar Pradesh,"Flat 652, MG Nagar",Logistics,Director,17-06-2020,,Active,Intern,As per CTC,G1,,,12706191171,UBIN0001234,,NA,Head Office,CC-142,
EMP-04018,Krishna,Tripathi,M,19.04.2001,na@na.com,,N/A,Raipur,Chhattisgarh,"Flat 1914, Gandhi Road",Admin,Officer,07/28/2008,,Resigned,Full Time,79532,G1,N/A,720784375380,15179492557,,Canara Bank,EMP-01374,Head Office,,On probation
EMP-04019,  Neha,,Male,1998-07-27,nehnaidu@business.co.in,neha.naidu@company.co.in,08859174903,Vijayawada,Andhra Pradesh,"Flat 557, Shivaji Nagar",HR,Manager,2015-10-01,,Absconding,Part Time,Confidential,G3,HSGCW8174I,NA,NA,CNRB0001234,ICICI Bank,EMP-02768,,CC-789,
EMP-04020,amita,Mahindra,Female,,amita-mahindra@yahoo.co.in,amita.mahindra@company.co.in,7337249157,Bengaluru,Karnataka,"Flat 1626, Shivaji Nagar",HR,Intern,12-10-2005,,Active,Part Time,20567,M1,DVZPU0133F,Not Enrolled,43015244587,CNRB0001234,ICICI Bank,,Bengaluru,NA,Absconding
EMP-04021,Nisha  ,Joshi,Female,05 Dec 1992,joshi.nisha@business.co.in,,07378451692,Visakhapatnam,Andhra Pradesh,NA,R&D,VP,09/27/2020,Active,On Leave,Full Time,369370,G2,KVBIE8704U,793585297698,NA,PUNB0001234,HDFC Bank,EMP-01594,Visakhapatnam,CC-265,Confirmed
EMP-04022,  Suresh,,Female,1973-05-15,suresh659@hotmail.com,,918832806192,Aurangabad,Maharashtra,,R&D,Director,25-Nov-18,,Active,Full Time,Confidential,E1,IORPZ9294S,960181086613,67172620468,KOTK0005678,ICICI Bank,EMP-00405,Head Office,,
EMP-04023,Indira,Singhania,Male,December 03 1974,not provided,indira.singhania@company.co.in,07934115912,Alwar,Rajasthan,"Flat 1234, Nehru Colony",Admin,Team Lead,28 Mar 2007,Active,Active,Full Time,61974,G3,Applied,721060014143,33778540244,KOTK0005678,Union Bank,EMP-02075,Alwar,CC-494,Resigned - Notice period
EMP-04024,Akash,joshi,Male,1969/02/26,ajoshi@icloud.com,akash.joshi@company.co.in,,Ranchi,Jharkhand,"Flat 182, Sector 56",Sales,Team Lead,08-11-2022,,Active,Part Time,,M1,MFOQG0345K,535788916187,Not Submitted,CNRB0001234,Bank of Baroda,EMP-00028,,CC-809,
EMP-04025,Priya,BHOSALE,Female,21/09/1972,prbho@ymail.com,priya.bhosale@company.co.in,6256818405,Guntur,Andhra Pradesh,NA,,VP,2006/03/02,Active,Active,Full Time,149103 PM,,,919975486308,66944433217,ICIC0002345,SBI,HOD,Guntur,NA,Resigned - Notice period
EMP-04026,Mohit,Bhosale,Female,2002-11-20,mobho@icloud.com,NA,9895323060,Faridabad,Haryana,,HR,Intern,2005-07-22,NA,Terminated,Full Time,217789 PM,G6,GFARE0856I,218292202986,28986839657,CNRB0001234,HDFC Bank,EMP-02694,Faridabad,CC-292,
EMP-04027,Madhu,Naidu,F,17/6/1969,madhun@icloud.com,madhu.naidu@company.co.in,+91-99214-80542,Chandigarh,Chandigarh,NA,Admin,Executive,18 Jun 2021,,Active,Full Time,107239,E1,,Not Enrolled,50697676327,,Canara Bank,HOD,Chandigarh,NA,Confirmed
EMP-04028,Geeta,Rathore,Prefer not to say,07-12-1979,geetarathore@outlook.com,geeta.rathore@company.co.in,9609249375,Patna,Bihar,"Flat 383, Sector 31",Marketing,Senior Executive,20-Dec-08,,Terminated,Contract,23683,G1,,782631838452,90730998610,HDFC0001234,Union Bank,EMP-01445,Patna,CC-193,
EMP-04029,Salman,,Male,07 Dec 1990,ssaha@protonmail.com,salman.saha@company.co.in,6762720667,Chandigarh,Chandigarh,"Flat 143, Shivaji Nagar",Customer Service,Supervisor,05 Apr 2018,,Active,Full Time,107837,G5,BFYOS7292Z,634059491411,NA,NA,Axis Bank,,,NA,
EMP-04030,Sandeep,Ghosh,Male,1985-08-05,,sandeep.ghosh@company.co.in,917290206030,Hyderabad,Telangana,,Legal,Team Lead,05/03/2006,28/02/2012,Active,Consultant,48478,G6,MBGIN5589J,Not Enrolled,53652476286,ICIC0002345,HDFC Bank,HOD,Hyderabad,NA,On paternity leave
EMP-04031,lalita,Rathore,Male,07/09/1987,N/A,lalita.rathore@company.co.in,+91-81944-61226,Neemrana,Rajasthan,,Legal,Senior Executive,18-11-2007,2022-09-09,Resigned,Full Time,,G7,DGTHR8124V,NA,,NA,PNB,EMP-01791,Regional Office,CC-478,Transfer pending
EMP-04032,Madhu,ROY,Male,17/05/1995,not provided,madhu.roy@company.co.in,918252459554,Meerut,Uttar Pradesh,,Quality,Supervisor,2023-06-12,2024-07-18,Terminated,Full Time,32768 PM,G5,LGIEZ0522Q,,,NA,Union Bank,EMP-02642,Meerut,NA,Resigned - Notice period
EMP-04033,,Kapoor,M,1970/12/12,kapoorgaurav@protonmail.com,gaurav.kapoor@company.co.in,08590354948,Pune,Maharashtra,,IT,Trainee,22/11/2013,10-06-2019,Active,Contract,22239,G7,OXHEV1373C,Not Enrolled,,SBIN0003456,PNB,EMP-00136,Pune,,
EMP-04034,Isha,Yadav,Male,26 Mar 1983,,NA,7422188603,Alwar,Rajasthan,,Sales,Consultant,08/05/2018,,Active,Full Time,139368,G4,JLUPQ1495L,881687370504,,PUNB0001234,Axis Bank,EMP-03427,,,
EMP-04035,Sachin,Tiwari,Male,04/08/2001,not provided,sachin.tiwari@company.co.in,7142-4998-84,Vadodara,Gujarat,"Flat 50, Nehru Colony",Security,Intern,2024-05-20,,Active,Full Time,Confidential,G3,N/A,880517692896,,BARB0001234,IOB,EMP-01847,Head Office,CC-855,On maternity leave
EMP-04036,Yash,Saha,Male,19/10/1996,yash291@gmail.com,yash.saha@company.co.in,08311577087,Thane,Maharashtra,"Flat 1752, Gandhi Road",Quality,Analyst,,,Resigned,Full Time,,G4,NMCOU3700F,726175040569,93136984040,,Kotak Bank,,Thane,,
EMP-04037,Rekha,PATIL,Male,30/12/2001,rpatil@gmail.com,rekha.patil@company.co.in,7689921030,Chennai,Tamil Nadu,,Security,Team Lead,2023/09/25,25/11/2023,,Full Time,71301,G1,CVHPS2887K,NA,52503034052,BARB0001234,Axis Bank,EMP-00929,Head Office,CC-961,Resigned - Notice period
EMP-04038,Salman  ,Ghosh,Female,10/26/1999,sghosh@yahoo.co.in,salman.ghosh@company.co.in,+919516837065,Gurgaon,Haryana,,Customer Service,DGM,2010-07-01,,Active,Part Time,279556,G6,YGSHT6673M,957142495620,10987339819,NA,SBI,EMP-01794,Regional Office,,
EMP-04039,Mohit,BIRLA,Female,1986/10/24,mohitb@icloud.com,mohit.birla@company.co.in,+918374165514,Warangal,Telangana,"Flat 418, MG Nagar",IT,Manager,,,Active,Intern,71642,,SAZXJ7630Z,220569208178,,KOTK0005678,Union Bank,NA,Warangal,CC-997,Star performer
EMP-04040,Ayesha,Mahindra,Female,09.08.1981,N/A,,62699 92881,Thane,Maharashtra,"Flat 1968, Shivaji Nagar",Production,Supervisor,2011-02-04,,Active,Full Time,,G2,QSQOL0145J,,51811215834,ICIC0002345,PNB,EMP-02780,Thane,CC-756,
EMP-04041,Jatin,Banerjee,Female,14/02/1980,#N/A,jatin.banerjee@company.co.in,+918410169985,Pune,Maharashtra,"Flat 1255, Shivaji Nagar",IT,AGM,2012-07-17,,On Leave,Contract,53817,G4,ODAZM1276T,617732395053,91920253355,UBIN0001234,HDFC Bank,EMP-02085,Pune,CC-662,Confirmed
EMP-04042,,Shah,Male,1988/12/23,dhrshah@rediffmail.com,dshah@company.co.in,+919720672376,Ahmedabad,Gujarat,,Logistics,VP,05-09-2014,,Active,Contract,Confidential,G5,TSCNX7228S,Not Enrolled,NA,UBIN0001234,Kotak Bank,EMP-02875,Ahmedabad,,On probation
EMP-04043,,SEN,Female,17 Sep 1968,aryan960@outlook.com,aryan.sen@company.co.in,9849817262,Kanpur,Uttar Pradesh,"Flat 1591, Shivaji Nagar",Marketing,Intern,01 Nov 2006,NA,Resigned,Full Time,70788,G1,,294530885421,64342669229,,Kotak Bank,EMP-01887,Head Office,CC-655,Transfer pending
EMP-04044,jayanti,Kulkarni,Other,18/03/1976,jkulkarni@icloud.com,jayanti.kulkarni@company.co.in,08625515325,Hisar,Haryana,,IT,Senior Executive,2016-01-03,,Active,Contract,45346,G2,RRROU9123T,165994467669,,CNRB0001234,SBI,EMP-00536,Hisar,,Absconding
EMP-04045,  Ramesh,Kapoor,Female,,rakap@hotmail.com,ramesh.kapoor@company.co.in,+91 74978 62493,Guntur,Andhra Pradesh,"Flat 1742, Gandhi Road",Admin,Director,23.01.2012,,Active,,As per CTC,G1,GUEOC4412D,NA,97116222042,,Union Bank,EMP-03878,,CC-237,Star performer
EMP-04046,Usha,Reddy,Male,05/09/1988,ushreddy@ymail.com,,+919653993955,Mysore,Karnataka,"Flat 420, Shivaji Nagar",IT,Analyst,22-10-2023,,Active,Full Time,168766,G5,VETCL9496G,Not Enrolled,41302956680,KOTK0005678,SBI,EMP-00453,Mysore,CC-848,Resigned - Notice period
EMP-04047,Aarav,Mehta,Male,1990/04/14,N/A,aarav.mehta@company.co.in,+91 93505 71526,Varanasi,Uttar Pradesh,"Flat 1484, Sector 67",Operations,Executive,24/12/2023,,Resigned,Full Time,Confidential,G1,FAWYT3913T,,,ICIC0002345,Kotak Bank,EMP-01710,,,Confirmed
EMP-04048,Bharat,Patil,Female,1987-10-14,bpatil@rediffmail.com,,+91 86687 93164,Patiala,Punjab,"Flat 552, Gandhi Road",Admin,Team Lead,17.11.2009,,Active,Full Time,51417,M1,YVDIA3907E,,,,SBI,EMP-03992,Patiala,CC-986,On probation
EMP-04049,Wasim,Deshpande,Female,24 Sep 1983,wasimdeshpande@hotmail.com,wasim.deshpande@company.co.in,+91 93790 22218,Ranchi,Jharkhand,"Flat 163, Shivaji Nagar",Legal,Manager,04/19/2005,18/12/2014,Probation,Full Time,84197,,MCMPN3437B,944485882076,NA,ICIC0002345,ICICI Bank,EMP-01621,Ranchi,CC-959,Performance PIP
EMP-04050,Kamlesh,Kale,Male,1973-06-19,N/A,kamlesh.kale@company.co.in,8554763442,Sikar,Rajasthan,"Flat 1228, Nehru Colony",Marketing,Team Lead,16-07-2007,,,Full Time,Confidential,G7,AITBQ8861T,828486930209,83590682393,PUNB0001234,Union Bank,EMP-03308,Sikar,CC-376,
EMP-04051,Pooja,,Female,18 Jan 1996,pooja.gan@gmail.com,NA,+91-94269-63937,Kolkata,West Bengal,NA,IT,Officer,08/09/2006,12-Sep-21,,Full Time,Confidential,M2,LLBRC3132I,465757041334,,SBIN0003456,Axis Bank,HOD,,CC-184,On maternity leave
EMP-04052,Urmila,,Male,March 22 1974,urmilak@company.in,ukumar@company.co.in,69135 47207,Chandigarh,Chandigarh,,Legal,Officer,2015-07-21,,Active,Contract,Confidential,G5,GLJJS0802X,559506529128,86248881189,,Kotak Bank,EMP-01111,Chandigarh,CC-762,Confirmed
EMP-04053,Isha,,Male,1983-05-31,isha_jadhav@outlook.com,isha.jadhav@company.co.in,Not Available,Hyderabad,Telangana,"Flat 134, Nehru Colony",Security,Manager,2005-02-23,,Active,Full Time,185550 PM,G7,PRASE6052H,220384960569,,IOBA0001234,,HOD,Hyderabad,CC-197,
EMP-04054,komal,Biswas,Female,28 Mar 1984,kobis@business.co.in,komal.biswas@company.co.in,+919772695935,Alwar,Rajasthan,"Flat 1623, MG Nagar",Production,Analyst,04-06-2016,,Active,Full Time,104700,G4,REYHS0800P,NA,25150710917,,Kotak Bank,,Head Office,NA,Resigned - Notice period
EMP-04055,Shruti,Birla,Female,1970-11-15,shrutib@ymail.com,NA,6153846922(W),Visakhapatnam,Andhra Pradesh,"Flat 879, Shivaji Nagar",Production,Manager,2018-03-20,,Active,Full Time,349523,G2,Applied,Not Enrolled,Not Submitted,,SBI,EMP-02025,Visakhapatnam,CC-584,Confirmed
EMP-04056,Padma,Mitra,Male,03/17/1996,test@test,NA,N/A,Bikaner,Rajasthan,"Flat 1461, Sector 28",Finance,DGM,17.04.2015,,Terminated,Full Time,,G4,IFOEC2104L,250707235352,19361445771,CNRB0001234,SBI,EMP-02888,,CC-637,Confirmed
EMP-04057,Suresh,Desai,Female,15/10/1986,suresh-desai@icloud.com,suresh.desai@company.co.in,+919809234649,Neemrana,Rajasthan,"Flat 1306, Shivaji Nagar",HR,Senior Executive,2017-08-26,,Active,Intern,Confidential,G2,BQRFE1833U,,99036620452,,SBI,EMP-00380,Head Office,,
EMP-04058,  Sandeep,Agarwal,Male,February 04 1977,N/A,sandeep.agarwal@company.co.in,Not Available,Ludhiana,Punjab,"Flat 468, MG Nagar",HR,DGM,16/08/2021,,Active,Full Time,346267,G3,Applied,550966580745,NA,CNRB0001234,Kotak Bank,,Head Office,CC-306,
EMP-04059,Omkar,Dwivedi,Male,24/02/1979,not provided,omkar.dwivedi@company.co.in,N/A,Hisar,Haryana,"Flat 1525, Sector 50",Logistics,Intern,06/04/2008,Active,Active,Intern,17318 PM,G3,,843938172556,78348199672,ICIC0002345,SBI,EMP-03302,Hisar,,
EMP-04060,ANAND,Jindal,Female,29 May 1969,anandjin@ymail.com,,7773590552,Jodhpur,Rajasthan,"Flat 462, MG Nagar",,AGM,2019-12-12,,Active,,,G2,BPNNH7378D,285280548317,,ICIC0002345,ICICI Bank,EMP-02408,Head Office,NA,
EMP-04061,Rohit,singhania,Female,1997-02-06,rohit.sin@rediffmail.com,rohit.singhania@company.co.in,+919530975276,Bathinda,Punjab,"Flat 1639, Sector 49",Operations,DGM,2011-08-06,NA,Probation,Full Time,,M2,UVHHY3355D,Not Enrolled,69217431837,ICIC0002345,HDFC Bank,,Head Office,CC-934,Confirmed
EMP-04062,,Singh,Male,10/26/1989,rosin@yahoo.co.in,rohit.singh@company.co.in,6162930740,Ludhiana,Punjab,"Flat 1288, MG Nagar",Sales,AGM,10-10-2022,NA,Active,Contract,84815,E1,CQPNF2294C,NA,73389806665,PUNB0001234,SBI,EMP-01382,Ludhiana,,
EMP-04063,Laxmi,Saha,Male,05-05-1970,lasah@ymail.com,laxmi.saha@company.co.in,,Jodhpur,Rajasthan,"Flat 1800, Shivaji Nagar",Legal,Senior Executive,2013-11-01,NA,Active,Consultant,23172 PM,G5,JVEWW6723J,NA,88916251504,CNRB0001234,HDFC Bank,EMP-00175,Head Office,CC-954,
EMP-04064,rohit,Singh,Other,14-10-1991,rsingh@gmail.com,NA,9310-8895-31,Bathinda,Punjab,"Flat 898, Gandhi Road",Sales,Associate,27/02/2021,Active,Active,Full Time,80955 PM,G4,,124152124021,52880640216,,SBI,EMP-03504,Head Office,,Absconding
EMP-04065,Wasim,bose,Male,30-07-1987,bosewasim@icloud.com,,+91 91362 39655,Lucknow,Uttar Pradesh,NA,Admin,GM,2021-10-04,Active,Absconding,Full Time,289966,G2,LFEVD8267B,,12130454551,BARB0001234,Kotak Bank,NA,Lucknow,CC-172,
EMP-04066,Mohan,Chauhan,Male,04/25/1981,mchauhan@icloud.com,,9709286163,Pali,Rajasthan,"Flat 473, Sector 38",Sales,Team Lead,March 05 2010,,Active,,,G4,ADROP9874L,Not Enrolled,NA,NA,Axis Bank,EMP-01785,Pali,CC-880,Transfer pending
EMP-04067,Zubair,Thakur,Male,23/01/1978,zthakur@protonmail.com,zubair.thakur@company.co.in,+916579893515,Pune,Maharashtra,"Flat 1256, Sector 18",Customer Service,Associate,21 Jan 2012,,Terminated,Contract,87329,M1,,Not Enrolled,83877572316,,IOB,EMP-00892,Pune,CC-512,Confirmed
EMP-04068,Vijay,Jadhav,Female,30-Aug-82,vjadhav@ymail.com,vijay.jadhav@company.co.in,09605555831,Bengaluru,Karnataka,"Flat 814, Nehru Colony",Marketing,Officer,2018-03-26,,Active,Full Time,,G4,Applied,,76506744826,HDFC0001234,SBI,EMP-03035,Bengaluru,CC-523,Resigned - Notice period
EMP-04069,Ekta,Wadia,Male,5/12/2002,,,+91 81575 11425,Bhiwadi,Rajasthan,"Flat 151, Shivaji Nagar",HR,Trainee,14/04/2010,NA,Resigned,Apprentice,Confidential,M1,KGEAI1600E,759888864600,NA,,SBI,,Head Office,,On paternity leave
EMP-04070,Aditya,Oberoi.,Female,1983-12-13,aoberoi@protonmail.com,NA,+91-88977-95144,Madurai,Tamil Nadu,,Legal,Consultant,11-08-2023,09/01/2024,Active,Intern,71340,G4,WQNTZ9586B,Not Enrolled,33834242057,BARB0001234,Kotak Bank,HOD,Regional Office,CC-759,
EMP-04071,Pooja,Goenka,Male,19 Feb 1973,na@na.com,NA,9175395585,Bhiwadi,Rajasthan,"Flat 1859, Gandhi Road",Operations,Intern,18/08/2009,2010-08-30,Active,Full Time,212324,,XYCOX8116U,,,PUNB0001234,ICICI Bank,EMP-01099,Bhiwadi,CC-814,
EMP-04072,  Shruti,Mane,Female,1973/06/02,shruti845@hotmail.com,shruti.mane@company.co.in,916819129287,Hisar,Haryana,NA,Logistics,Intern,13 May 2010,10 Apr 2016,On Leave,Full Time,172735 PM,NA,PCEIX7674D,199024050063,98099434888,UBIN0001234,HDFC Bank,,Hisar,CC-238,
EMP-04073,,,Prefer not to say,15/05/1989,#N/A,bharat.khanna@company.co.in,+91-84514-24034,Gwalior,Madhya Pradesh,"Flat 1616, Nehru Colony",Customer Service,DGM,2009/01/06,,Terminated,Intern,,G3,IFUZU4736B,864245436009,,UBIN0001234,NA,EMP-01949,Head Office,NA,Resigned - Notice period
EMP-04074,Deepak  ,Mahindra,Male,03 Mar 2002,deemahindra@icloud.com,deepak.mahindra@company.co.in,9795043097,Nellore,Andhra Pradesh,"Flat 1133, MG Nagar",Legal,Supervisor,2019-05-14,2024-04-28,On Leave,Full Time,,G3,,NA,69274967947,,HDFC Bank,EMP-01726,Head Office,CC-928,
EMP-04075,Harish,Hazra,Female,31-07-1979,hazra_harish@business.co.in,harish.hazra@company.co.in,N/A,Chennai,Tamil Nadu,"Flat 1983, Sector 41",Admin,Associate,2019/04/20,19/01/2022,Active,Full Time,Confidential,G1,,112954856563,69339586626,,ICICI Bank,EMP-00305,Chennai,CC-436,
EMP-04076,Vikram,Iyer,Other,26/10/1970,vikrami@gmail.com,vikram.iyer@company.co.in,9222685540,Jodhpur,Rajasthan,"Flat 486, Gandhi Road",Operations,VP,20/06/2018,,,Full Time,115088,M2,,406172933962,14220381522,,Kotak Bank,EMP-01169,Jodhpur,CC-524,
EMP-04077,,Mahindra.,Female,1994/06/18,na@na.com,lalita.mahindra@company.co.in,8570026882,Bhilwara,Rajasthan,"Flat 847, Shivaji Nagar",Logistics,VP,11/07/2024,,Active,Apprentice,112279,G3,FBUVT6645M,126478311520,,CNRB0001234,,,Bhilwara,CC-882,
EMP-04078,amit,Reddy,M,,areddy@rediffmail.com,amit.reddy@company.co.in,+91-68166-57961,Kolkata,West Bengal,"Flat 110, MG Nagar",,GM,01/12/2006,,Active,Full Time,88794,G2,,NA,Not Submitted,BARB0001234,HDFC Bank,,Kolkata,CC-178,
EMP-04079,Tarun,Saxena,Female,2001-11-25,tarun_sax@protonmail.com,tarun.saxena@company.co.in,6282-4490-80,Raipur,Chhattisgarh,"Flat 464, Shivaji Nagar",Production,AGM,06/02/2017,NA,On Leave,Consultant,37481 PM,G6,YZLVE8954C,718792782182,Not Submitted,HDFC0001234,IOB,,Regional Office,CC-118,Absconding
EMP-04080,Farhan,AGARWAL,Male,10/07/1972,farhana@business.co.in,,,Jaipur,Rajasthan,"Flat 920, Nehru Colony",Sales,Associate,11-12-2022,2024-10-04,Active,Consultant,64534,,,,65613223509,NA,IOB,EMP-03871,Head Office,CC-113,On probation
EMP-04081,VARUN,,Female,16 Oct 1995,goenka-varun@gmail.com,vgoenka@company.co.in,9262771182,Noida,Uttar Pradesh,"Flat 705, Shivaji Nagar",Procurement,Consultant,2016-05-02,,Active,Part Time,90820,M2,ZLVGP6925M,NA,96599407061,,Kotak Bank,NA,Noida,CC-768,Resigned - Notice period
EMP-04082,Gaurav,Iyengar,Male,28.10.1971,test@test,gaurav.iyengar@company.co.in,+91-97901-33343,Patna,Bihar,"Flat 870, Shivaji Nagar",Sales,Director,2023-03-03,,Active,Consultant,110165,M2,Applied,,36922705189,ICIC0002345,Axis Bank,EMP-02182,Head Office,CC-767,On paternity leave
EMP-04083,,Reddy,Male,31-01-1970,chhaya.red@hotmail.com,chhaya.reddy@company.co.in,+916519520335,Sikar,Rajasthan,NA,Admin,Trainee,2021-01-01,Active,Active,Full Time,,G1,AIWWL4496B,114979497371,28829569040,NA,Kotak Bank,EMP-03882,Regional Office,NA,Confirmed
EMP-04084,Jaspreet,Mittal,Male,12/06/1997,not provided,jaspreet.mittal@company.co.in,918896212675,Mohali,Punjab,"Flat 401, Gandhi Road",R&D,Senior Executive,11-Jan-17,,On Leave,Full Time,51328,G3,ISALA8798A,NA,,SBIN0003456,Axis Bank,EMP-00741,,CC-837,Confirmed
EMP-04085,Rekha,Rathore,Female,1989-06-07,rekharathore@rediffmail.com,rekha.rathore@company.co.in,N/A,Ludhiana,Punjab,"Flat 454, Shivaji Nagar",,DGM,2015/05/10,,Active,Full Time,364236,G5,UWFWA2724K,,80102629741,NA,SBI,EMP-03152,Head Office,CC-599,
EMP-04086,Bharat  ,,Male,25-04-2001,bhbho@company.in,bharat.bhosale@company.co.in,+91 65403 84829,Surat,Gujarat,"Flat 1076, Nehru Colony",Customer Service,GM,13 May 2006,NA,Terminated,Full Time,,E1,JBMPL4274X,860930594482,49296398102,NA,ICICI Bank,HOD,Regional Office,,Confirmed
EMP-04087,Sunita,Pillai,Male,09-Apr-01,supil@protonmail.com,,64642 78687,Warangal,Telangana,,Admin,Trainee,07-06-2009,,Terminated,Full Time,70639,G4,PTKMR4427P,898351546491,NA,,Union Bank,EMP-02429,Regional Office,CC-611,
EMP-04088,Anand,Das,Female,2000-10-02,anadas@company.in,anand.das@company.co.in,8582063315(W),Karnal,Haryana,"Flat 1552, Sector 26",Logistics,Manager,26-01-2008,19-03-2022,,Intern,17008,G4,QOMLB3198G,,,,Union Bank,EMP-03283,,,Confirmed
EMP-04089,Amit  ,Singh,Male,1992-02-18,amsin@gmail.com,amit.singh@company.co.in,8818-2510-91,Warangal,Telangana,NA,Admin,Consultant,31-03-2016,04/08/2023,Active,Consultant,56323,G4,BCJTK0434R,788813194048,45302718993,NA,SBI,EMP-00022,Warangal,CC-404,
EMP-04090,Aarav,Pawar,Male,1970-03-25,apawar@hotmail.com,aarav.pawar@company.co.in,09172496188,Amritsar,Punjab,"Flat 1167, Gandhi Road",Security,Officer,21 Jun 2010,21/09/2024,Active,Intern,58508,G3,Applied,353005321483,44188448775,IOBA0001234,HDFC Bank,EMP-02610,Head Office,CC-353,Performance PIP
EMP-04091,  Ayesha,Bose,Male,10.08.1998,ayebose@outlook.com,ayesha.bose@company.co.in,71948 36258,Patna,Bihar,NA,Legal,Trainee,31.10.2008,2016/09/18,Active,Consultant,74868,G7,,,71994742673,,Axis Bank,EMP-01195,Patna,NA,
EMP-04092,Sachin,,Female,1970-03-27,na@na.com,sachin.choudhury@company.co.in,+917291590776,Warangal,Telangana,"Flat 721, Gandhi Road",Procurement,VP,30.11.2008,,Active,Apprentice,144741,G2,Applied,349263144665,21882747264,UBIN0001234,SBI,EMP-01968,Head Office,,Resigned - Notice period
EMP-04093,Omkar  ,Saxena,Male,08-07-1969,omkar.sax@rediffmail.com,,87388 53014,Noida,Uttar Pradesh,,Security,Analyst,21-Jul-18,Active,Active,Consultant,,G7,SPCPS8155P,725819169445,91611578709,ICIC0002345,Kotak Bank,EMP-02062,Noida,CC-723,Confirmed
